year,fips_code,gini
2012,05011,0.5216626493666343
2012,05013,0.4667034860947904
2012,05015,0.6009480299719437
2012,05017,0.6238932115903508
2012,05019,0.6037781427074982
2012,05021,0.6955446891407283
2012,05023,0.6537239164010273
2012,05025,0.5401677805626388
2012,05027,0.5425234609278151
2012,05029,0.6390371107063825
2012,05031,0.7029249055234275
2012,05033,0.6638525992446431
2012,05035,0.6163585373630542
2012,05037,0.6269981452855087
2012,05039,0.5930160005778563
2012,05041,0.6178241819652918
2012,05043,0.7138277404037792
2012,05045,0.6307986976932618
2012,05047,0.5826842517587478
2012,05049,0.5880112002192772
2012,05051,0.567000734869308
2012,05053,0.7682466363897771
2012,05055,0.7566668233011639
2012,05057,0.6254302508571534
2012,05059,0.5693188882456355
2012,05061,0.69420209419826
2012,05063,0.6482860971344294
2012,05065,0.5690509372876256
2012,05067,0.675069145482417
2012,05069,0.7429368335366904
2012,05071,0.5898326714673607
2012,05073,0.670252470334852
2012,05075,0.6801901875716326
2012,05077,0.6417595266303548
2012,05079,0.7149834448067869
2012,05081,0.7002889655054682
2012,05083,0.6017062971504242
2012,05085,0.7424751085868566
2012,05087,0.5623986014089839
2012,05089,0.6253067074393572
2012,05091,0.7364102099291252
2012,05093,0.5589687817084199
2012,05095,0.5818890525110465
2012,05097,0.516934136955485
2012,05099,0.5508611723008972
2012,05101,0.5414021669421465
2012,05103,0.5940703436395898
2012,05105,0.5880570715347067
2012,05107,0.5789118422626023
2012,05109,0.5755645549840378
2012,05111,0.5793653904140883
2012,05113,0.5597634243677407
2012,05115,0.6110499946440819
2012,05117,0.6730001017044664
2012,05119,0.7736940016922751
2012,05121,0.6365106665380205
2012,05123,0.6628292318769564
2012,05125,0.6206264833192238
2012,05127,0.5119577025566693
2012,05129,0.5952716813054058
2012,05131,0.5947425701396545
2012,05133,0.670156296130385
2012,05135,0.5733763492641804
2012,05137,0.5859843309957127
2012,05139,0.5875422323589234
2012,05141,0.5431337022396066
2012,05143,0.5939482023147424
2012,05145,0.6688499590305351
2012,05147,0.5915851048666122
2012,05149,0.6020284092436072
2012,06001,0.8707257848645381
2012,06003,0.6208417217908158
2012,06005,0.8319223632891741
2012,06007,0.8420768611547225
2012,06009,0.8596046451011818
2012,06011,0.7378006002488862
2012,06013,0.8828644483239084
2012,06015,0.81499065327391
2012,06017,0.8338901169328741
2012,06019,0.8441399254682349
2012,06021,0.8576325719948228
2012,06023,0.8607645504251363
2012,06025,0.6704388235817542
2012,06027,0.7604401644299359
2012,06029,0.826986516325978
2012,06031,0.8547279667130636
2012,06033,0.8594657558413064
2012,06035,0.8173665320265424
2012,06037,0.9284703062362518
2012,06039,0.8236816405242653
2012,06041,0.6975743200165332
2012,06043,0.7944125390601373
2012,06045,0.8590352747285093
2012,06047,0.8443411598093571
2012,06049,0.7303967441713233
2012,06051,0.7521715470456718
2012,06053,0.8153098893813532
2012,06055,0.8661218290793224
2012,06057,0.7669141823896287
2012,06059,0.9544519229722112
2012,06061,0.8141543151041939
2012,06063,0.7477671843239595
2012,06065,0.9151814822048419
2012,06067,0.8707174783943604
2012,06069,0.8575265243291225
2012,06071,0.8760124590818916
2012,06073,0.8957654732669271
2012,06075,1.0
2012,06077,0.8428898493022412
2012,06079,0.8829893184386163
2012,06081,0.767348899342382
2012,06083,0.8907862461089522
2012,06085,0.9208018648044523
2012,06087,0.8759913023294921
2012,06089,0.9023449583349501
2012,06091,0.7554977369780347
2012,06093,0.8009055275591772
2012,06095,0.8784697192165842
2012,06097,0.8666687972429574
2012,06099,0.8541862283699444
2012,06101,0.784834379803098
2012,06103,0.8650995517336247
2012,06105,0.9020139047339071
2012,06107,0.8502307426014104
2012,06109,0.7783900996546282
2012,06111,0.8718357335859446
2012,06113,0.819183828845325
2012,06115,0.8281982481857714
2012,08001,0.8275420834288676
2012,08003,0.7162337646860941
2012,08005,0.8441788676657861
2012,08007,0.7653692758589326
2012,08009,0.5386369525021929
2012,08011,0.7140875791052366
2012,08013,0.8420639947694449
2012,08014,0.7828517298930939
2012,08015,0.7375950926408957
2012,08017,0.4725557941685341
2012,08019,0.8095393955962092
2012,08021,0.7054043552898948
2012,08023,0.9066780459736685
2012,08025,0.6431510300174882
2012,08027,0.7617663966684882
2012,08029,0.816188089854483
2012,08031,0.37482517482517486
2012,08033,0.6933825278922339
2012,08035,0.7794974785493236
2012,08037,0.817928875493491
2012,08039,0.8186461473080477
2012,08041,0.8202719323616074
2012,08043,0.8749632231430249
2012,08045,0.8406844010371427
2012,08047,0.7894387850761276
2012,08049,0.7617833217197505
2012,08051,0.7945805162215744
2012,08053,0.5314083460471294
2012,08055,0.7270937476495336
2012,08057,0.5606091344440678
2012,08059,0.8335215092348411
2012,08061,0.541504423177719
2012,08063,0.5815493007978383
2012,08065,0.6853283057360111
2012,08067,0.8675109659634204
2012,08069,0.83895684568058
2012,08071,0.6721757147285631
2012,08073,0.5313387371020732
2012,08075,0.6379062260915739
2012,08077,0.8822203111519052
2012,08079,0.7337651089991248
2012,08081,0.7947329702569237
2012,08083,0.8992745286476118
2012,08085,0.813453755144594
2012,08087,0.6982382658660854
2012,08089,0.8195323860816643
2012,08091,0.8061250775533854
2012,08093,0.7697219919885415
2012,08095,0.5234743376163496
2012,08097,0.7461091807098229
2012,08099,0.6956218893332368
2012,08101,0.8358578192249833
2012,08103,0.7122175739863912
2012,08105,0.6668488839014426
2012,08107,0.8268863756617142
2012,08109,0.6463665335228144
2012,08113,0.8073795430657741
2012,08115,0.5990495701065177
2012,08117,0.7304630394464099
2012,08119,0.8046442706152768
2012,08121,0.6321665720177918
2012,08123,0.792792668098141
2012,08125,0.5882782720558483
2012,09001,0.9101558972903475
2012,09003,0.7114036489260487
2012,09005,0.7019723139076942
2012,09007,0.6590611839059044
2012,09009,0.7871943011693828
2012,09011,0.6574881227939857
2012,09013,0.7035316400907918
2012,09015,0.676314368165948
2012,10001,0.776496522129752
2012,10003,0.7873091301437223
2012,10005,0.779801617265785
2012,12001,0.7668573967371428
2012,12003,0.771886429204402
2012,12005,0.7910485293782765
2012,12007,0.6661674699566391
2012,12009,0.9373812652292528
2012,12011,0.8928402239361426
2012,12013,0.7515267230523114
2012,12015,0.9010802507358928
2012,12017,0.7101008060966485
2012,12019,0.8417695599184019
2012,12021,0.9016942578510405
2012,12023,0.7046723471007116
2012,12027,0.8814970037498329
2012,12029,0.8244687473024739
2012,12031,0.7935394562391113
2012,12033,0.7314189122083575
2012,12035,0.794179975841908
2012,12037,0.6626849894291755
2012,12039,0.7105574817904604
2012,12041,0.7827478391828182
2012,12043,0.8989793289513854
2012,12045,0.5996706661553166
2012,12047,0.6887767430479701
2012,12049,0.8428277691030437
2012,12051,0.8586659854787451
2012,12053,0.7387264940689601
2012,12055,0.895432101864304
2012,12057,0.843820873151873
2012,12059,0.5836375350918427
2012,12061,0.9081552037517777
2012,12063,0.7001494633660785
2012,12065,0.8164149789323102
2012,12067,0.7871268819760614
2012,12069,0.785817495907182
2012,12071,0.8516867822149089
2012,12073,0.8796149846007377
2012,12075,0.8159826133523396
2012,12077,0.731260154604801
2012,12079,0.6776882938970707
2012,12081,0.8508276005246083
2012,12083,0.767322114081778
2012,12085,0.8852978484736833
2012,12086,0.8606737115873816
2012,12087,0.6828007518796992
2012,12089,0.7457630631775796
2012,12091,0.6690853559488199
2012,12093,0.7909400862885805
2012,12095,0.9242569777888662
2012,12097,0.8836999377542147
2012,12099,0.9646267533455599
2012,12101,0.8557294134628383
2012,12103,0.6499383527654284
2012,12105,0.834436295489256
2012,12107,0.7821357122456646
2012,12109,0.8026498746002575
2012,12111,0.8225115239332939
2012,12113,0.7542375172501354
2012,12115,0.890949642152676
2012,12117,0.840325219265902
2012,12119,0.8162235309203871
2012,12121,0.7002396923271482
2012,12123,0.7344441285488278
2012,12125,0.7778382270958039
2012,12127,0.821679785981061
2012,12129,0.7515354676340997
2012,12131,0.7583037212593219
2012,12133,0.612789141970616
2012,13001,0.7075948140682682
2012,13003,0.721282092784929
2012,13005,0.6504717021631182
2012,13007,0.7474238679756232
2012,13009,0.5956209830287285
2012,13011,0.5293077851127431
2012,13013,0.6193711580343935
2012,13015,0.7030665418420219
2012,13017,0.7500071377134572
2012,13019,0.6676562243124543
2012,13021,0.6202451110653903
2012,13023,0.6917688489216898
2012,13025,0.561366839815244
2012,13027,0.7429610036782294
2012,13029,0.7748010824461751
2012,13031,0.697932264432607
2012,13033,0.7018681278610025
2012,13035,0.6033758897940623
2012,13037,0.6999943066747665
2012,13039,0.8053585943118418
2012,13043,0.6151625047523609
2012,13045,0.544116039464948
2012,13047,0.49419080789204684
2012,13049,0.6928964879783086
2012,13051,0.6803060429159974
2012,13053,0.6467309946794121
2012,13055,0.5884167044175073
2012,13057,0.6006598062338848
2012,13059,0.7368075446517932
2012,13061,0.640896952756495
2012,13063,0.5937085317305442
2012,13065,0.6812141929979756
2012,13067,0.6434642072902944
2012,13069,0.6748651359818097
2012,13071,0.7079048391998743
2012,13073,0.6465727427154037
2012,13075,0.7279491448373068
2012,13077,0.6525876789247077
2012,13079,0.6953813937697744
2012,13081,0.7066531712617083
2012,13083,0.5853390579823446
2012,13085,0.5693477582296527
2012,13087,0.7349527835046568
2012,13089,0.9218270689945286
2012,13091,0.650267761302286
2012,13093,0.7131479788106199
2012,13095,0.8185939574106786
2012,13097,0.636919462880604
2012,13099,0.6943635803952375
2012,13101,0.6655770320821881
2012,13103,0.7365933078017151
2012,13105,0.5475578763946553
2012,13107,0.6660564763285124
2012,13109,0.6203859634901109
2012,13111,0.5739629853189989
2012,13113,0.6063065636618064
2012,13115,0.5986356555833325
2012,13117,0.5299949802338573
2012,13119,0.5190467136835952
2012,13121,0.647794227408832
2012,13123,0.5114924373818996
2012,13125,0.6287335631377251
2012,13127,0.7094759867676692
2012,13129,0.6251883943523218
2012,13131,0.6955410785434845
2012,13133,0.6370692679469592
2012,13135,0.6245412386833817
2012,13137,0.5926426133916277
2012,13139,0.6276079054318875
2012,13141,0.63240950267094
2012,13143,0.5283996565093291
2012,13145,0.6103776009689397
2012,13147,0.5737582499532904
2012,13149,0.6261618893824081
2012,13151,0.6328666160399523
2012,13153,0.7512867244070962
2012,13155,0.6952724512820898
2012,13157,0.6193156379009015
2012,13159,0.6842997454057155
2012,13161,0.723783171239097
2012,13163,0.6765091527127212
2012,13165,0.6719962035426308
2012,13167,0.5480379935366264
2012,13169,0.5629132480170798
2012,13171,0.6384791180795564
2012,13173,0.7246557788579648
2012,13175,0.6676767443072245
2012,13177,0.7479587889334611
2012,13179,0.7069433215081264
2012,13181,0.6292360065355548
2012,13183,0.5411344326858499
2012,13185,0.7095005594593586
2012,13187,0.5821571195637649
2012,13189,0.670700340214525
2012,13191,0.8708269935997586
2012,13193,0.7073856618206594
2012,13195,0.5194350126642018
2012,13197,0.6067125211085062
2012,13199,0.6508201987006399
2012,13201,0.6789111452498541
2012,13205,0.7088603944287725
2012,13207,0.6786242917865044
2012,13209,0.6567767431320204
2012,13211,0.5906565633957634
2012,13213,0.6529978971465078
2012,13215,0.6873962805537415
2012,13217,0.6990039437279905
2012,13219,0.6440445386295774
2012,13221,0.6636538353916801
2012,13223,0.5366559273843472
2012,13225,0.7847803996180368
2012,13227,0.5264819173624888
2012,13229,0.7265284087400019
2012,13231,0.6271391167921498
2012,13233,0.6156698403292197
2012,13235,0.7158504733030886
2012,13237,0.6275749281714613
2012,13239,0.619679542308877
2012,13241,0.5622928288463094
2012,13243,0.6641574385267842
2012,13245,0.6968818825291052
2012,13247,0.683597152425203
2012,13249,0.5845419453820477
2012,13251,0.6988095685988724
2012,13253,0.7226652296664984
2012,13255,0.6165998424585535
2012,13257,0.5013195520076257
2012,13259,0.5714413404189622
2012,13261,0.7024583651884425
2012,13263,0.6414987217045247
2012,13265,0.6027069788754804
2012,13267,0.6644522069975755
2012,13269,0.613787203227822
2012,13271,0.653932311602796
2012,13273,0.6616960310206905
2012,13275,0.7390787313192746
2012,13277,0.7459146011708097
2012,13279,0.7259971634391853
2012,13281,0.5245404123207869
2012,13283,0.6435633103558749
2012,13285,0.6490899407385653
2012,13287,0.7057590948763467
2012,13289,0.7709857710439452
2012,13291,0.5404798751549359
2012,13293,0.677149675522384
2012,13295,0.5957912098923697
2012,13297,0.6260163768035987
2012,13299,0.7259720105306915
2012,13301,0.6497944287585491
2012,13303,0.580252004807849
2012,13305,0.6591344849524827
2012,13307,0.6890865885225408
2012,13309,0.6802607940299686
2012,13311,0.6407278788720657
2012,13313,0.5847534298451014
2012,13315,0.6150733223357641
2012,13317,0.6465832615696243
2012,13319,0.5395194187065323
2012,13321,0.680408849312767
2012,15001,0.951239034392137
2012,15003,0.9442548861153511
2012,15007,0.9517841865159257
2012,15009,0.9551368017906188
2012,16001,0.8819331646165256
2012,16003,0.7925848880065005
2012,16005,0.7885196425124246
2012,16007,0.7141688891059256
2012,16009,0.800115576547246
2012,16011,0.8699861304239094
2012,16013,0.7784917723597147
2012,16015,0.8427641491744312
2012,16017,0.6264549731502369
2012,16019,0.8201479877156602
2012,16021,0.7128576625464345
2012,16023,0.6531766839141889
2012,16025,0.7361973709198202
2012,16027,0.8264744631337135
2012,16029,0.658956728899444
2012,16031,0.7902195780273413
2012,16033,0.6885767373579268
2012,16035,0.7022659639020863
2012,16037,0.7500822194947907
2012,16039,0.8433915689411644
2012,16041,0.7101999477608718
2012,16043,0.7584689661231887
2012,16045,0.8621839590965659
2012,16047,0.8286117025090208
2012,16049,0.7272656828929625
2012,16051,0.826585136664947
2012,16053,0.7710299747441182
2012,16055,0.7510013308097698
2012,16057,0.7497962429517409
2012,16059,0.7988173065928788
2012,16061,0.6293446086406362
2012,16063,0.6635720154253051
2012,16065,0.7805234481288866
2012,16067,0.8128382134266602
2012,16069,0.7530869806952327
2012,16071,0.7308750433029778
2012,16073,0.8275771611703884
2012,16075,0.8743697564336872
2012,16077,0.6661932652279555
2012,16079,0.5354727875474761
2012,16081,0.7256574916754404
2012,16083,0.795901047453885
2012,16085,0.7742713986040627
2012,16087,0.8213397637867308
2012,17001,0.6511364097625922
2012,17003,0.7033697103190496
2012,17005,0.7180047770256947
2012,17007,0.7419691204406488
2012,17009,0.6636893614748907
2012,17011,0.6536614811002239
2012,17013,0.6128319803549929
2012,17015,0.6679830947879006
2012,17017,0.6811680008043315
2012,17019,0.646453053014706
2012,17021,0.6952850611862464
2012,17023,0.7174126373662026
2012,17025,0.7296094126632069
2012,17027,0.655881942146355
2012,17029,0.7017143160613568
2012,17031,0.8305445523793185
2012,17033,0.7221672468913651
2012,17035,0.6901265905157183
2012,17037,0.6667495270805656
2012,17039,0.713036297730465
2012,17041,0.7171456994715447
2012,17043,0.8710846210874461
2012,17045,0.6729863934820725
2012,17047,0.7152643400415386
2012,17049,0.6434458521880313
2012,17051,0.7032676028535736
2012,17053,0.6464808399012649
2012,17055,0.7635157700254226
2012,17057,0.6846059019101248
2012,17059,0.6970685092736469
2012,17061,0.692048566831711
2012,17063,0.6335647453410902
2012,17065,0.750640998402743
2012,17067,0.6675141306141068
2012,17069,0.6040849867331987
2012,17071,0.6002230330158805
2012,17073,0.6656949204643317
2012,17075,0.6312647533911963
2012,17077,0.7411656131044809
2012,17079,0.6506740139421604
2012,17081,0.6861875195223885
2012,17083,0.6968578817459461
2012,17085,0.6516601783942564
2012,17087,0.5980344168321149
2012,17089,0.7483888293941254
2012,17091,0.6771666112702922
2012,17093,0.6895479887190294
2012,17095,0.6960753260052819
2012,17097,0.7882770683956088
2012,17099,0.6461969037867713
2012,17101,0.7050381116164164
2012,17103,0.6555736592238083
2012,17105,0.6156098635968515
2012,17107,0.6465239511453891
2012,17109,0.659400980674145
2012,17111,0.782442263904557
2012,17113,0.6515871700086011
2012,17115,0.6890530198196337
2012,17117,0.690638178151751
2012,17119,0.7420137988445084
2012,17121,0.7036996490820969
2012,17123,0.6204419804228982
2012,17125,0.6535889381715195
2012,17127,0.7132718415267812
2012,17129,0.6953077818946551
2012,17131,0.678177055129253
2012,17133,0.699540589259037
2012,17135,0.6798212105652424
2012,17137,0.6662844877264666
2012,17139,0.7665973807486455
2012,17141,0.6999817782721695
2012,17143,0.6743141460548825
2012,17145,0.6829906500480445
2012,17147,0.6790837103367143
2012,17149,0.6790240214409016
2012,17151,0.6076830013934709
2012,17153,0.7089062749717671
2012,17155,0.6272185397064255
2012,17157,0.6938929923829732
2012,17159,0.7379684224132714
2012,17161,0.6906443128876869
2012,17163,0.7001248151626562
2012,17165,0.7397620162357427
2012,17167,0.7778166820596151
2012,17169,0.6865655283441292
2012,17171,0.702549429763781
2012,17173,0.6781214260968691
2012,17175,0.6356809052871841
2012,17177,0.7016493887525062
2012,17179,0.6840295136256275
2012,17181,0.674453260046502
2012,17183,0.685111824510927
2012,17185,0.702861598163992
2012,17187,0.6740083156255959
2012,17189,0.6481032472258146
2012,17191,0.7292628179557863
2012,17193,0.7719774366885273
2012,17195,0.684669876774866
2012,17197,0.762268635225251
2012,17199,0.6645285302617951
2012,17201,0.7353399478409628
2012,17203,0.668484157956128
2012,18001,0.7606151773248386
2012,18003,0.7435690680257344
2012,18005,0.7298440165375608
2012,18007,0.6617167735938257
2012,18009,0.7694090241214381
2012,18011,0.7620850359038522
2012,18013,0.6587078300735973
2012,18015,0.7092405121776972
2012,18017,0.7299638206184123
2012,18019,0.697133311125216
2012,18021,0.7155719082804353
2012,18023,0.7268787648670576
2012,18025,0.5539390605482388
2012,18027,0.7815068898142572
2012,18029,0.5243472436178164
2012,18031,0.6546826969589588
2012,18033,0.7167258610802183
2012,18035,0.7709841135151386
2012,18037,0.6799783403319032
2012,18039,0.7342909633329541
2012,18041,0.6833142823635854
2012,18043,0.6335952175563844
2012,18045,0.7443747064773305
2012,18047,0.5931830250390535
2012,18049,0.7311755800096955
2012,18051,0.7110797798280255
2012,18053,0.7105466572145274
2012,18055,0.7287110291910958
2012,18057,0.813702746552069
2012,18059,0.7986837578150794
2012,18061,0.6798725894057205
2012,18063,0.8007964427263943
2012,18065,0.763736802325419
2012,18067,0.721262673360014
2012,18069,0.7432784967484793
2012,18071,0.6854733085062127
2012,18073,0.7219538238425756
2012,18075,0.7289475861915026
2012,18077,0.6895986921110576
2012,18079,0.7515764127976525
2012,18081,0.7865382896016648
2012,18083,0.6980483990482329
2012,18085,0.7764138615880191
2012,18087,0.6584213328494538
2012,18089,0.789913945938237
2012,18091,0.7421357228971015
2012,18093,0.6746218882017092
2012,18095,0.7573644960642082
2012,18097,0.8253186976974708
2012,18099,0.7477735154099223
2012,18101,0.7369887217773246
2012,18103,0.7283446640688934
2012,18105,0.6253204342156299
2012,18107,0.7586588376636376
2012,18109,0.7866099936726372
2012,18111,0.6813021911686452
2012,18113,0.709299433341476
2012,18115,0.5829452817170593
2012,18117,0.6796425762740967
2012,18119,0.6753037883623744
2012,18121,0.7643296533378199
2012,18123,0.5385651984172616
2012,18125,0.6947652914899887
2012,18127,0.7394288364558947
2012,18129,0.672042155645548
2012,18131,0.7181625434717013
2012,18133,0.7640372925391066
2012,18135,0.7116506450989335
2012,18137,0.6697154241903158
2012,18139,0.6607829489023123
2012,18141,0.7707890774365214
2012,18143,0.7385545854044469
2012,18145,0.7079434640244481
2012,18147,0.7041490093095433
2012,18149,0.7499416182414758
2012,18151,0.6979480448146058
2012,18153,0.6791363920099663
2012,18155,0.6182915013326108
2012,18157,0.797782506988725
2012,18159,0.6942710879679929
2012,18161,0.6681068909428405
2012,18163,0.7285199039537154
2012,18165,0.7359325163909275
2012,18167,0.7763992928519432
2012,18169,0.7310105713835024
2012,18171,0.7577382496421279
2012,18173,0.7374757428491399
2012,18175,0.7363881350930418
2012,18177,0.6916256517504896
2012,18179,0.7083812250522761
2012,18181,0.721586114613749
2012,18183,0.7442068983613099
2012,19001,0.6319064960053442
2012,19003,0.6649776012257071
2012,19005,0.6129325048650429
2012,19007,0.651983354078226
2012,19009,0.6720474750296084
2012,19011,0.6170673033170707
2012,19013,0.6429820321485444
2012,19015,0.7256935656258539
2012,19017,0.6614683380030231
2012,19019,0.6539179417744556
2012,19021,0.5818835230597492
2012,19023,0.6952006973796969
2012,19025,0.6123669055686016
2012,19027,0.6091216694000375
2012,19029,0.6208667519996691
2012,19031,0.6662077145794318
2012,19033,0.6758544112731748
2012,19035,0.5660359250265887
2012,19037,0.6454348245257702
2012,19039,0.6344737157376785
2012,19041,0.5967172374682288
2012,19043,0.6175009008640946
2012,19045,0.6158573278133389
2012,19047,0.6671675293179449
2012,19049,0.7400228115709656
2012,19051,0.6245436443745735
2012,19053,0.6293479395640849
2012,19055,0.5723064776127932
2012,19057,0.6613668832266593
2012,19059,0.6106406660876558
2012,19061,0.5503900994651878
2012,19063,0.5810963448202766
2012,19065,0.6277407079180626
2012,19067,0.6575853097848681
2012,19069,0.6374153541660865
2012,19071,0.6368357871919758
2012,19073,0.6210004869299507
2012,19075,0.6496881094253332
2012,19077,0.6631174799118316
2012,19079,0.6760285870820308
2012,19081,0.6299406531466836
2012,19083,0.6454722012558205
2012,19085,0.6462141440192342
2012,19087,0.6820806174978327
2012,19089,0.6652013900203826
2012,19091,0.5984172440223128
2012,19093,0.6432417114754442
2012,19095,0.6789433535583111
2012,19097,0.6163880218841614
2012,19099,0.6619156332152629
2012,19101,0.663530601284823
2012,19103,0.6533624483465303
2012,19105,0.6057209598273117
2012,19107,0.6227925704962485
2012,19109,0.5714632519186512
2012,19111,0.6445040892325784
2012,19113,0.670755877346666
2012,19115,0.6447153504414307
2012,19117,0.612740887350117
2012,19119,0.5503093794096805
2012,19121,0.7006069709123162
2012,19123,0.6260107650123928
2012,19125,0.6899859982123107
2012,19127,0.652964689908161
2012,19129,0.6294109423700552
2012,19131,0.5986977131475468
2012,19133,0.6174360242004836
2012,19135,0.6609116695559307
2012,19137,0.6120431942787278
2012,19139,0.6401818478221144
2012,19141,0.5436030977101216
2012,19143,0.5601580868921983
2012,19145,0.5927872118336172
2012,19147,0.6477462091914308
2012,19149,0.6070004365351471
2012,19151,0.5669398625110865
2012,19153,0.74965288054967
2012,19155,0.6362659689818482
2012,19157,0.6534194362269459
2012,19159,0.6290463933097568
2012,19161,0.6349621959855464
2012,19163,0.6488523187809687
2012,19165,0.5552698617603524
2012,19167,0.6173109398547891
2012,19169,0.6987985155414824
2012,19171,0.6331683623470326
2012,19173,0.6748726288030014
2012,19175,0.6955348296218911
2012,19177,0.6544910326416815
2012,19179,0.6604447278779877
2012,19181,0.7022735511276008
2012,19183,0.6279506455093552
2012,19185,0.6720136990256481
2012,19187,0.6429427992617991
2012,19189,0.645292615552338
2012,19191,0.6162197045329512
2012,19193,0.6487538961770769
2012,19195,0.6201964021229327
2012,19197,0.6392239799058442
2012,20001,0.6451761643977365
2012,20003,0.6617900315455697
2012,20005,0.647210103178775
2012,20007,0.6370502475757793
2012,20009,0.6327080102453089
2012,20011,0.6309152868094352
2012,20013,0.6775295346428636
2012,20015,0.7748320410517331
2012,20017,0.6617290143585622
2012,20019,0.6713189932482737
2012,20021,0.6849005035147528
2012,20023,0.6095743903207862
2012,20025,0.6417401064536148
2012,20027,0.5888799659316393
2012,20029,0.6402689550905759
2012,20031,0.6720516361823159
2012,20033,0.5642469759151544
2012,20035,0.7075270221805112
2012,20037,0.6903756565852981
2012,20039,0.5955482203273739
2012,20041,0.6350326322757363
2012,20043,0.6467133330037378
2012,20045,0.6969653343668418
2012,20047,0.6187426949987124
2012,20049,0.6570389752689798
2012,20051,0.6615800098463974
2012,20053,0.6703957275399053
2012,20055,0.5565545489714575
2012,20057,0.6496907149935619
2012,20059,0.7240530213706133
2012,20061,0.7021976415863201
2012,20063,0.5714778852222328
2012,20065,0.6415164115713158
2012,20067,0.6332755741673378
2012,20069,0.6469358259763368
2012,20071,0.6071546320457717
2012,20073,0.7066075425330388
2012,20075,0.5981539763216638
2012,20077,0.6613318412588979
2012,20079,0.690085627221567
2012,20081,0.5913008779329647
2012,20083,0.5569314421858163
2012,20085,0.6697290327375713
2012,20087,0.6548817935244431
2012,20089,0.5694069189453266
2012,20091,0.6970337002710235
2012,20093,0.6133930622750224
2012,20095,0.6597801870046971
2012,20097,0.6504139641999316
2012,20099,0.6742056181083804
2012,20101,0.574666269149967
2012,20103,0.6546802997084629
2012,20105,0.6402568011993285
2012,20107,0.6853362494872419
2012,20109,0.5676030510176464
2012,20111,0.7029153508930389
2012,20113,0.6187019839643733
2012,20115,0.6560089241778915
2012,20117,0.5886779491360616
2012,20119,0.6244768650287548
2012,20121,0.7030356233886047
2012,20123,0.622692079025237
2012,20125,0.6941091548201592
2012,20127,0.6766692660911044
2012,20129,0.6055039703514755
2012,20131,0.5772992140319266
2012,20133,0.7069047384607989
2012,20135,0.6049719911227467
2012,20137,0.6292008708472803
2012,20139,0.6893747038297284
2012,20141,0.6047083477131822
2012,20143,0.6638167400025611
2012,20145,0.6328748353875345
2012,20147,0.6459647810804019
2012,20149,0.6811272192375072
2012,20151,0.627941792677437
2012,20153,0.49015129327685847
2012,20155,0.675094734478103
2012,20157,0.6009709000200849
2012,20159,0.6481379458199632
2012,20161,0.6858338863439144
2012,20163,0.6170838532709952
